,filename,class_name,class_number,fold,path
40282,0283.png,ship,8,6,../data/cifar10/train/ship/0283.png
40283,0284.png,ship,8,6,../data/cifar10/train/ship/0284.png
40284,0285.png,ship,8,3,../data/cifar10/train/ship/0285.png
40285,0286.png,ship,8,9,../data/cifar10/train/ship/0286.png
40286,0287.png,ship,8,4,../data/cifar10/train/ship/0287.png
40287,0288.png,ship,8,1,../data/cifar10/train/ship/0288.png
40288,0289.png,ship,8,7,../data/cifar10/train/ship/0289.png
40289,0290.png,ship,8,0,../data/cifar10/train/ship/0290.png
40290,0291.png,ship,8,4,../data/cifar10/train/ship/0291.png
40291,0292.png,ship,8,9,../data/cifar10/train/ship/0292.png
40292,0293.png,ship,8,9,../data/cifar10/train/ship/0293.png
40293,0294.png,ship,8,2,../data/cifar10/train/ship/0294.png
40294,0295.png,ship,8,3,../data/cifar10/train/ship/0295.png
40295,0296.png,ship,8,6,../data/cifar10/train/ship/0296.png
40296,0297.png,ship,8,3,../data/cifar10/train/ship/0297.png
40297,0298.png,ship,8,7,../data/cifar10/train/ship/0298.png
40298,0299.png,ship,8,1,../data/cifar10/train/ship/0299.png
40299,0300.png,ship,8,7,../data/cifar10/train/ship/0300.png
40300,0301.png,ship,8,2,../data/cifar10/train/ship/0301.png
40301,0302.png,ship,8,6,../data/cifar10/train/ship/0302.png
40302,0303.png,ship,8,1,../data/cifar10/train/ship/0303.png
40303,0304.png,ship,8,0,../data/cifar10/train/ship/0304.png
40304,0305.png,ship,8,3,../data/cifar10/train/ship/0305.png
40305,0306.png,ship,8,2,../data/cifar10/train/ship/0306.png
40306,0307.png,ship,8,4,../data/cifar10/train/ship/0307.png
40307,0308.png,ship,8,8,../data/cifar10/train/ship/0308.png
40308,0309.png,ship,8,7,../data/cifar10/train/ship/0309.png
40309,0310.png,ship,8,3,../data/cifar10/train/ship/0310.png
40310,0311.png,ship,8,9,../data/cifar10/train/ship/0311.png
40311,0312.png,ship,8,2,../data/cifar10/train/ship/0312.png
40312,0313.png,ship,8,8,../data/cifar10/train/ship/0313.png
40313,0314.png,ship,8,2,../data/cifar10/train/ship/0314.png
40314,0315.png,ship,8,7,../data/cifar10/train/ship/0315.png
40315,0316.png,ship,8,0,../data/cifar10/train/ship/0316.png
40316,0317.png,ship,8,8,../data/cifar10/train/ship/0317.png
40317,0318.png,ship,8,7,../data/cifar10/train/ship/0318.png
40318,0319.png,ship,8,5,../data/cifar10/train/ship/0319.png
40319,0320.png,ship,8,6,../data/cifar10/train/ship/0320.png
40320,0321.png,ship,8,1,../data/cifar10/train/ship/0321.png
40321,0322.png,ship,8,0,../data/cifar10/train/ship/0322.png
40322,0323.png,ship,8,5,../data/cifar10/train/ship/0323.png
40323,0324.png,ship,8,9,../data/cifar10/train/ship/0324.png
40324,0325.png,ship,8,9,../data/cifar10/train/ship/0325.png
40325,0326.png,ship,8,7,../data/cifar10/train/ship/0326.png
40326,0327.png,ship,8,0,../data/cifar10/train/ship/0327.png
40327,0328.png,ship,8,3,../data/cifar10/train/ship/0328.png
40328,0329.png,ship,8,5,../data/cifar10/train/ship/0329.png
40329,0330.png,ship,8,6,../data/cifar10/train/ship/0330.png
40330,0331.png,ship,8,9,../data/cifar10/train/ship/0331.png
40331,0332.png,ship,8,4,../data/cifar10/train/ship/0332.png
40332,0333.png,ship,8,7,../data/cifar10/train/ship/0333.png
40333,0334.png,ship,8,9,../data/cifar10/train/ship/0334.png
40334,0335.png,ship,8,7,../data/cifar10/train/ship/0335.png
40335,0336.png,ship,8,9,../data/cifar10/train/ship/0336.png
40336,0337.png,ship,8,4,../data/cifar10/train/ship/0337.png
40337,0338.png,ship,8,3,../data/cifar10/train/ship/0338.png
40338,0339.png,ship,8,8,../data/cifar10/train/ship/0339.png
40339,0340.png,ship,8,8,../data/cifar10/train/ship/0340.png
40340,0341.png,ship,8,0,../data/cifar10/train/ship/0341.png
40341,0342.png,ship,8,3,../data/cifar10/train/ship/0342.png
40342,0343.png,ship,8,9,../data/cifar10/train/ship/0343.png
40343,0344.png,ship,8,4,../data/cifar10/train/ship/0344.png
40344,0345.png,ship,8,6,../data/cifar10/train/ship/0345.png
40345,0346.png,ship,8,2,../data/cifar10/train/ship/0346.png
40346,0347.png,ship,8,5,../data/cifar10/train/ship/0347.png
40347,0348.png,ship,8,9,../data/cifar10/train/ship/0348.png
40348,0349.png,ship,8,3,../data/cifar10/train/ship/0349.png
40349,0350.png,ship,8,8,../data/cifar10/train/ship/0350.png
40350,0351.png,ship,8,1,../data/cifar10/train/ship/0351.png
40351,0352.png,ship,8,9,../data/cifar10/train/ship/0352.png
40352,0353.png,ship,8,2,../data/cifar10/train/ship/0353.png
40353,0354.png,ship,8,7,../data/cifar10/train/ship/0354.png
40354,0355.png,ship,8,9,../data/cifar10/train/ship/0355.png
40355,0356.png,ship,8,0,../data/cifar10/train/ship/0356.png
40356,0357.png,ship,8,7,../data/cifar10/train/ship/0357.png
40357,0358.png,ship,8,6,../data/cifar10/train/ship/0358.png
40358,0359.png,ship,8,2,../data/cifar10/train/ship/0359.png
40359,0360.png,ship,8,2,../data/cifar10/train/ship/0360.png
40360,0361.png,ship,8,4,../data/cifar10/train/ship/0361.png
40361,0362.png,ship,8,2,../data/cifar10/train/ship/0362.png
40362,0363.png,ship,8,0,../data/cifar10/train/ship/0363.png
40363,0364.png,ship,8,0,../data/cifar10/train/ship/0364.png
40364,0365.png,ship,8,8,../data/cifar10/train/ship/0365.png
40365,0366.png,ship,8,4,../data/cifar10/train/ship/0366.png
40366,0367.png,ship,8,2,../data/cifar10/train/ship/0367.png
40367,0368.png,ship,8,7,../data/cifar10/train/ship/0368.png
40368,0369.png,ship,8,5,../data/cifar10/train/ship/0369.png
40369,0370.png,ship,8,8,../data/cifar10/train/ship/0370.png
40370,0371.png,ship,8,4,../data/cifar10/train/ship/0371.png
40371,0372.png,ship,8,9,../data/cifar10/train/ship/0372.png
40372,0373.png,ship,8,8,../data/cifar10/train/ship/0373.png
40373,0374.png,ship,8,5,../data/cifar10/train/ship/0374.png
40374,0375.png,ship,8,4,../data/cifar10/train/ship/0375.png
40375,0376.png,ship,8,1,../data/cifar10/train/ship/0376.png
40376,0377.png,ship,8,3,../data/cifar10/train/ship/0377.png
40377,0378.png,ship,8,9,../data/cifar10/train/ship/0378.png
40378,0379.png,ship,8,1,../data/cifar10/train/ship/0379.png
40379,0380.png,ship,8,1,../data/cifar10/train/ship/0380.png
40380,0381.png,ship,8,5,../data/cifar10/train/ship/0381.png
40381,0382.png,ship,8,6,../data/cifar10/train/ship/0382.png
40382,0383.png,ship,8,7,../data/cifar10/train/ship/0383.png
40383,0384.png,ship,8,3,../data/cifar10/train/ship/0384.png
40384,0385.png,ship,8,5,../data/cifar10/train/ship/0385.png
40385,0386.png,ship,8,6,../data/cifar10/train/ship/0386.png
40386,0387.png,ship,8,5,../data/cifar10/train/ship/0387.png
40387,0388.png,ship,8,0,../data/cifar10/train/ship/0388.png
40388,0389.png,ship,8,7,../data/cifar10/train/ship/0389.png
40389,0390.png,ship,8,7,../data/cifar10/train/ship/0390.png
40390,0391.png,ship,8,5,../data/cifar10/train/ship/0391.png
40391,0392.png,ship,8,5,../data/cifar10/train/ship/0392.png
40392,0393.png,ship,8,7,../data/cifar10/train/ship/0393.png
40393,0394.png,ship,8,8,../data/cifar10/train/ship/0394.png
40394,0395.png,ship,8,3,../data/cifar10/train/ship/0395.png
40395,0396.png,ship,8,7,../data/cifar10/train/ship/0396.png
40396,0397.png,ship,8,8,../data/cifar10/train/ship/0397.png
40397,0398.png,ship,8,3,../data/cifar10/train/ship/0398.png
40398,0399.png,ship,8,3,../data/cifar10/train/ship/0399.png
40399,0400.png,ship,8,7,../data/cifar10/train/ship/0400.png
40400,0401.png,ship,8,3,../data/cifar10/train/ship/0401.png
40401,0402.png,ship,8,3,../data/cifar10/train/ship/0402.png
40402,0403.png,ship,8,7,../data/cifar10/train/ship/0403.png
40403,0404.png,ship,8,2,../data/cifar10/train/ship/0404.png
40404,0405.png,ship,8,1,../data/cifar10/train/ship/0405.png
40405,0406.png,ship,8,7,../data/cifar10/train/ship/0406.png
40406,0407.png,ship,8,6,../data/cifar10/train/ship/0407.png
40407,0408.png,ship,8,1,../data/cifar10/train/ship/0408.png
40408,0409.png,ship,8,3,../data/cifar10/train/ship/0409.png
40409,0410.png,ship,8,9,../data/cifar10/train/ship/0410.png
40410,0411.png,ship,8,3,../data/cifar10/train/ship/0411.png
40411,0412.png,ship,8,5,../data/cifar10/train/ship/0412.png
40412,0413.png,ship,8,1,../data/cifar10/train/ship/0413.png
40413,0414.png,ship,8,8,../data/cifar10/train/ship/0414.png
40414,0415.png,ship,8,1,../data/cifar10/train/ship/0415.png
40415,0416.png,ship,8,1,../data/cifar10/train/ship/0416.png
40416,0417.png,ship,8,2,../data/cifar10/train/ship/0417.png
40417,0418.png,ship,8,5,../data/cifar10/train/ship/0418.png
40418,0419.png,ship,8,5,../data/cifar10/train/ship/0419.png
40419,0420.png,ship,8,8,../data/cifar10/train/ship/0420.png
40420,0421.png,ship,8,0,../data/cifar10/train/ship/0421.png
40421,0422.png,ship,8,4,../data/cifar10/train/ship/0422.png
40422,0423.png,ship,8,8,../data/cifar10/train/ship/0423.png
40423,0424.png,ship,8,9,../data/cifar10/train/ship/0424.png
40424,0425.png,ship,8,8,../data/cifar10/train/ship/0425.png
40425,0426.png,ship,8,7,../data/cifar10/train/ship/0426.png
40426,0427.png,ship,8,4,../data/cifar10/train/ship/0427.png
40427,0428.png,ship,8,5,../data/cifar10/train/ship/0428.png
40428,0429.png,ship,8,7,../data/cifar10/train/ship/0429.png
40429,0430.png,ship,8,0,../data/cifar10/train/ship/0430.png
40430,0431.png,ship,8,5,../data/cifar10/train/ship/0431.png
40431,0432.png,ship,8,3,../data/cifar10/train/ship/0432.png
40432,0433.png,ship,8,3,../data/cifar10/train/ship/0433.png
40433,0434.png,ship,8,1,../data/cifar10/train/ship/0434.png
40434,0435.png,ship,8,1,../data/cifar10/train/ship/0435.png
40435,0436.png,ship,8,8,../data/cifar10/train/ship/0436.png
40436,0437.png,ship,8,8,../data/cifar10/train/ship/0437.png
40437,0438.png,ship,8,0,../data/cifar10/train/ship/0438.png
40438,0439.png,ship,8,6,../data/cifar10/train/ship/0439.png
40439,0440.png,ship,8,8,../data/cifar10/train/ship/0440.png
40440,0441.png,ship,8,4,../data/cifar10/train/ship/0441.png
40441,0442.png,ship,8,0,../data/cifar10/train/ship/0442.png
40442,0443.png,ship,8,6,../data/cifar10/train/ship/0443.png
40443,0444.png,ship,8,1,../data/cifar10/train/ship/0444.png
40444,0445.png,ship,8,3,../data/cifar10/train/ship/0445.png
40445,0446.png,ship,8,9,../data/cifar10/train/ship/0446.png
40446,0447.png,ship,8,4,../data/cifar10/train/ship/0447.png
40447,0448.png,ship,8,4,../data/cifar10/train/ship/0448.png
40448,0449.png,ship,8,2,../data/cifar10/train/ship/0449.png
40449,0450.png,ship,8,9,../data/cifar10/train/ship/0450.png
40450,0451.png,ship,8,6,../data/cifar10/train/ship/0451.png
40451,0452.png,ship,8,3,../data/cifar10/train/ship/0452.png
40452,0453.png,ship,8,5,../data/cifar10/train/ship/0453.png
40453,0454.png,ship,8,7,../data/cifar10/train/ship/0454.png
40454,0455.png,ship,8,1,../data/cifar10/train/ship/0455.png
40455,0456.png,ship,8,2,../data/cifar10/train/ship/0456.png
40456,0457.png,ship,8,2,../data/cifar10/train/ship/0457.png
40457,0458.png,ship,8,5,../data/cifar10/train/ship/0458.png
40458,0459.png,ship,8,7,../data/cifar10/train/ship/0459.png
40459,0460.png,ship,8,1,../data/cifar10/train/ship/0460.png
40460,0461.png,ship,8,2,../data/cifar10/train/ship/0461.png
40461,0462.png,ship,8,2,../data/cifar10/train/ship/0462.png
40462,0463.png,ship,8,2,../data/cifar10/train/ship/0463.png
40463,0464.png,ship,8,2,../data/cifar10/train/ship/0464.png
40464,0465.png,ship,8,6,../data/cifar10/train/ship/0465.png
40465,0466.png,ship,8,6,../data/cifar10/train/ship/0466.png
40466,0467.png,ship,8,4,../data/cifar10/train/ship/0467.png
40467,0468.png,ship,8,7,../data/cifar10/train/ship/0468.png
40468,0469.png,ship,8,2,../data/cifar10/train/ship/0469.png
40469,0470.png,ship,8,7,../data/cifar10/train/ship/0470.png
40470,0471.png,ship,8,9,../data/cifar10/train/ship/0471.png
40471,0472.png,ship,8,9,../data/cifar10/train/ship/0472.png
40472,0473.png,ship,8,4,../data/cifar10/train/ship/0473.png
40473,0474.png,ship,8,9,../data/cifar10/train/ship/0474.png
40474,0475.png,ship,8,5,../data/cifar10/train/ship/0475.png
40475,0476.png,ship,8,9,../data/cifar10/train/ship/0476.png
40476,0477.png,ship,8,3,../data/cifar10/train/ship/0477.png
40477,0478.png,ship,8,6,../data/cifar10/train/ship/0478.png
40478,0479.png,ship,8,9,../data/cifar10/train/ship/0479.png
40479,0480.png,ship,8,5,../data/cifar10/train/ship/0480.png
40480,0481.png,ship,8,1,../data/cifar10/train/ship/0481.png
40481,0482.png,ship,8,0,../data/cifar10/train/ship/0482.png
40482,0483.png,ship,8,6,../data/cifar10/train/ship/0483.png
40483,0484.png,ship,8,8,../data/cifar10/train/ship/0484.png
40484,0485.png,ship,8,8,../data/cifar10/train/ship/0485.png
40485,0486.png,ship,8,3,../data/cifar10/train/ship/0486.png
40486,0487.png,ship,8,4,../data/cifar10/train/ship/0487.png
40487,0488.png,ship,8,9,../data/cifar10/train/ship/0488.png
40488,0489.png,ship,8,9,../data/cifar10/train/ship/0489.png
40489,0490.png,ship,8,5,../data/cifar10/train/ship/0490.png
40490,0491.png,ship,8,5,../data/cifar10/train/ship/0491.png
40491,0492.png,ship,8,8,../data/cifar10/train/ship/0492.png
40492,0493.png,ship,8,6,../data/cifar10/train/ship/0493.png
40493,0494.png,ship,8,6,../data/cifar10/train/ship/0494.png
40494,0495.png,ship,8,9,../data/cifar10/train/ship/0495.png
40495,0496.png,ship,8,9,../data/cifar10/train/ship/0496.png
40496,0497.png,ship,8,5,../data/cifar10/train/ship/0497.png
40497,0498.png,ship,8,5,../data/cifar10/train/ship/0498.png
40498,0499.png,ship,8,4,../data/cifar10/train/ship/0499.png
40499,0500.png,ship,8,7,../data/cifar10/train/ship/0500.png
40500,0501.png,ship,8,1,../data/cifar10/train/ship/0501.png
40501,0502.png,ship,8,2,../data/cifar10/train/ship/0502.png
40502,0503.png,ship,8,2,../data/cifar10/train/ship/0503.png
40503,0504.png,ship,8,3,../data/cifar10/train/ship/0504.png
40504,0505.png,ship,8,9,../data/cifar10/train/ship/0505.png
40505,0506.png,ship,8,3,../data/cifar10/train/ship/0506.png
40506,0507.png,ship,8,3,../data/cifar10/train/ship/0507.png
40507,0508.png,ship,8,8,../data/cifar10/train/ship/0508.png
40508,0509.png,ship,8,5,../data/cifar10/train/ship/0509.png
40509,0510.png,ship,8,7,../data/cifar10/train/ship/0510.png
40510,0511.png,ship,8,9,../data/cifar10/train/ship/0511.png
40511,0512.png,ship,8,6,../data/cifar10/train/ship/0512.png
40512,0513.png,ship,8,7,../data/cifar10/train/ship/0513.png
40513,0514.png,ship,8,6,../data/cifar10/train/ship/0514.png
40514,0515.png,ship,8,7,../data/cifar10/train/ship/0515.png
40515,0516.png,ship,8,2,../data/cifar10/train/ship/0516.png
40516,0517.png,ship,8,6,../data/cifar10/train/ship/0517.png
40517,0518.png,ship,8,7,../data/cifar10/train/ship/0518.png
40518,0519.png,ship,8,7,../data/cifar10/train/ship/0519.png
40519,0520.png,ship,8,6,../data/cifar10/train/ship/0520.png
40520,0521.png,ship,8,4,../data/cifar10/train/ship/0521.png
40521,0522.png,ship,8,9,../data/cifar10/train/ship/0522.png
40522,0523.png,ship,8,7,../data/cifar10/train/ship/0523.png
40523,0524.png,ship,8,5,../data/cifar10/train/ship/0524.png
40524,0525.png,ship,8,8,../data/cifar10/train/ship/0525.png
40525,0526.png,ship,8,5,../data/cifar10/train/ship/0526.png
40526,0527.png,ship,8,3,../data/cifar10/train/ship/0527.png
40527,0528.png,ship,8,5,../data/cifar10/train/ship/0528.png
40528,0529.png,ship,8,9,../data/cifar10/train/ship/0529.png
40529,0530.png,ship,8,3,../data/cifar10/train/ship/0530.png
40530,0531.png,ship,8,2,../data/cifar10/train/ship/0531.png
40531,0532.png,ship,8,4,../data/cifar10/train/ship/0532.png
40532,0533.png,ship,8,2,../data/cifar10/train/ship/0533.png
40533,0534.png,ship,8,4,../data/cifar10/train/ship/0534.png
40534,0535.png,ship,8,8,../data/cifar10/train/ship/0535.png
40535,0536.png,ship,8,0,../data/cifar10/train/ship/0536.png
40536,0537.png,ship,8,7,../data/cifar10/train/ship/0537.png
40537,0538.png,ship,8,3,../data/cifar10/train/ship/0538.png
40538,0539.png,ship,8,7,../data/cifar10/train/ship/0539.png
40539,0540.png,ship,8,7,../data/cifar10/train/ship/0540.png
40540,0541.png,ship,8,1,../data/cifar10/train/ship/0541.png
40541,0542.png,ship,8,9,../data/cifar10/train/ship/0542.png
40542,0543.png,ship,8,4,../data/cifar10/train/ship/0543.png
40543,0544.png,ship,8,9,../data/cifar10/train/ship/0544.png
40544,0545.png,ship,8,7,../data/cifar10/train/ship/0545.png
40545,0546.png,ship,8,6,../data/cifar10/train/ship/0546.png
40546,0547.png,ship,8,4,../data/cifar10/train/ship/0547.png
40547,0548.png,ship,8,5,../data/cifar10/train/ship/0548.png
40548,0549.png,ship,8,7,../data/cifar10/train/ship/0549.png
40549,0550.png,ship,8,1,../data/cifar10/train/ship/0550.png
40550,0551.png,ship,8,0,../data/cifar10/train/ship/0551.png
40551,0552.png,ship,8,4,../data/cifar10/train/ship/0552.png
40552,0553.png,ship,8,8,../data/cifar10/train/ship/0553.png
40553,0554.png,ship,8,4,../data/cifar10/train/ship/0554.png
40554,0555.png,ship,8,1,../data/cifar10/train/ship/0555.png
40555,0556.png,ship,8,4,../data/cifar10/train/ship/0556.png
40556,0557.png,ship,8,8,../data/cifar10/train/ship/0557.png
40557,0558.png,ship,8,9,../data/cifar10/train/ship/0558.png
40558,0559.png,ship,8,3,../data/cifar10/train/ship/0559.png
40559,0560.png,ship,8,4,../data/cifar10/train/ship/0560.png
40560,0561.png,ship,8,5,../data/cifar10/train/ship/0561.png
40561,0562.png,ship,8,1,../data/cifar10/train/ship/0562.png
40562,0563.png,ship,8,2,../data/cifar10/train/ship/0563.png
40563,0564.png,ship,8,6,../data/cifar10/train/ship/0564.png
40564,0565.png,ship,8,8,../data/cifar10/train/ship/0565.png
40565,0566.png,ship,8,1,../data/cifar10/train/ship/0566.png
40566,0567.png,ship,8,5,../data/cifar10/train/ship/0567.png
40567,0568.png,ship,8,8,../data/cifar10/train/ship/0568.png
40568,0569.png,ship,8,2,../data/cifar10/train/ship/0569.png
40569,0570.png,ship,8,2,../data/cifar10/train/ship/0570.png
40570,0571.png,ship,8,0,../data/cifar10/train/ship/0571.png
40571,0572.png,ship,8,1,../data/cifar10/train/ship/0572.png
40572,0573.png,ship,8,2,../data/cifar10/train/ship/0573.png
40573,0574.png,ship,8,5,../data/cifar10/train/ship/0574.png
40574,0575.png,ship,8,9,../data/cifar10/train/ship/0575.png
40575,0576.png,ship,8,7,../data/cifar10/train/ship/0576.png
40576,0577.png,ship,8,2,../data/cifar10/train/ship/0577.png
40577,0578.png,ship,8,7,../data/cifar10/train/ship/0578.png
40578,0579.png,ship,8,6,../data/cifar10/train/ship/0579.png
40579,0580.png,ship,8,7,../data/cifar10/train/ship/0580.png
40580,0581.png,ship,8,4,../data/cifar10/train/ship/0581.png
40581,0582.png,ship,8,5,../data/cifar10/train/ship/0582.png
40582,0583.png,ship,8,1,../data/cifar10/train/ship/0583.png
40583,0584.png,ship,8,5,../data/cifar10/train/ship/0584.png
40584,0585.png,ship,8,1,../data/cifar10/train/ship/0585.png
40585,0586.png,ship,8,0,../data/cifar10/train/ship/0586.png
40586,0587.png,ship,8,7,../data/cifar10/train/ship/0587.png
40587,0588.png,ship,8,6,../data/cifar10/train/ship/0588.png
40588,0589.png,ship,8,8,../data/cifar10/train/ship/0589.png
40589,0590.png,ship,8,9,../data/cifar10/train/ship/0590.png
40590,0591.png,ship,8,8,../data/cifar10/train/ship/0591.png
40591,0592.png,ship,8,6,../data/cifar10/train/ship/0592.png
40592,0593.png,ship,8,6,../data/cifar10/train/ship/0593.png
40593,0594.png,ship,8,0,../data/cifar10/train/ship/0594.png
40594,0595.png,ship,8,3,../data/cifar10/train/ship/0595.png
40595,0596.png,ship,8,2,../data/cifar10/train/ship/0596.png
40596,0597.png,ship,8,7,../data/cifar10/train/ship/0597.png
40597,0598.png,ship,8,2,../data/cifar10/train/ship/0598.png
40598,0599.png,ship,8,4,../data/cifar10/train/ship/0599.png
40599,0600.png,ship,8,7,../data/cifar10/train/ship/0600.png
40600,0601.png,ship,8,7,../data/cifar10/train/ship/0601.png
40601,0602.png,ship,8,6,../data/cifar10/train/ship/0602.png
40602,0603.png,ship,8,1,../data/cifar10/train/ship/0603.png
40603,0604.png,ship,8,5,../data/cifar10/train/ship/0604.png
40604,0605.png,ship,8,5,../data/cifar10/train/ship/0605.png
